Key,english
schematicscopeRMR,"[09FF00]Trijicon RMR Reflex Sight[-] Schematic"
schematicscopeRMRDesc,"Reading this allows you to craft the Trijicon RMR Reflex Sight Attachment:"
schematicscopeRMRcanted,"[09FF00]Trijicon RMR reflex sight (Canted)[-] Schematic"
schematicscopeRMRcantedDesc,"Reading this allows you to craft the Trijicon RMR reflex sight (Canted) Attachment:"
schematicscopeleupolddeltapoint,"[09FF00]Leupold DeltaPoint Reflex Sight[-] Schematic"
schematicscopeleupolddeltapointDesc,"Reading this allows you to craft the Leupold DeltaPoint Reflex Sight Attachment:"
schematicscopeleupolddeltapointcanted,"[09FF00]Leupold DeltaPoint reflex sight (Canted)[-] Schematic"
schematicscopeleupolddeltapointcantedDesc,"Reading this allows you to craft the Leupold DeltaPoint reflex sight (Canted) Attachment:"
schematicscopeAimPointCompM4,"[09FF00]AimPoint CompM4 Reflex Sight[-] Schematic"
schematicscopeAimPointCompM4Desc,"Reading this allows you to craft the AimPoint CompM4 Reflex Sight Attachment:"
schematicscopeAimPointPro,"[09FF00]AimPoint PRO Reflex Sight[-] Schematic"
schematicscopeAimPointProDesc,"Reading this allows you to craft the AimPoint PRO Reflex Sight Attachment:"
schematicscopeaksionEKP818,"[09FF00]Aksion Kobra EKP-8-18 Reflex Sight[-] Schematic"
schematicscopeaksionEKP818Desc,"Reading this allows you to craft the Aksion Kobra EKP-8-18 Reflex Sight Attachment:"
schematicscopeaksionEKP1s03,"[09FF00]Aksion Kobra EKP-1S-03 Reflex Sight Dovetail[-] Schematic"
schematicscopeaksionEKP1s03Desc,"Reading this allows you to craft the Aksion Kobra EKP-1S-03 Reflex Sight Dovetail Attachment:"
schematicscopeaksionEKP802,"[09FF00]Aksion Kobra EKP-8-02 Reflex Sight Dovetail[-] Schematic"
schematicscopeaksionEKP802Desc,"Reading this allows you to craft the Aksion Kobra EKP-8-02 Reflex Sight Dovetail Attachment:"
schematicscopeBelOMOdovetailPKAA,"[09FF00]BelOMO PK-AA Reflex Sight Dovetail[-] Schematic" 
schematicscopeBelOMOdovetailPKAADesc,"Reading this allows you to craft the BelOMO PK-AA Reflex Sight Dovetail Attachment:"
schematicscopeElcanSpecterHCO,"[09FF00]Elcan Specter HCO Holographic Sight[-] Schematic"
schematicscopeElcanSpecterHCODesc,"Reading this allows you to craft the Elcan Specter HCO Holographic Sight Attachment:"
schematicscopeLeapersUTG,"[09FF00]Leapers UTG Reflex Sight[-] Schematic"
schematicscopeLeapersUTGDesc,"Reading this allows you to craft the Leapers UTG Reflex Sight Attachment:"
schematicscopeNPZPK1,"[09FF00]NPZ PK-1 Obzor Reflex Sight Dovetail[-] Schematic"
schematicscopeNPZPK1Desc,"Reading this allows you to craft the NPZ PK-1 Obzor Reflex Sight Dovetail Attachment:"
schematicscopeOKP7dovetail,"[09FF00]OKP-7 Reflex Sight Dovetail[-] Schematic"
schematicscopeOKP7dovetailDesc,"Reading this allows you to craft the OKP-7 Reflex Sight Dovetail Attachment:"
schematicscopeSIGRomeo8T,"[09FF00]SIG Sauer ROMEO8T Reflex Sight[-] Schematic"
schematicscopeSIGRomeo8TDesc,"Reading this allows you to craft the SIG Sauer ROMEO8T Reflex Sight Attachment:"
schematicscopeSRS02,"[09FF00]Trijicon SRS 02 Reflex Sight[-] Schematic"
schematicscopeSRS02Desc,"Reading this allows you to craft the Trijicon SRS 02 Reflex Sight Attachment:"
schematicscopeValdayKrechet,"[09FF00]Valday Krechet Reflex Sight[-] Schematic"
schematicscopeValdayKrechetDesc,"Reading this allows you to craft the Valday Krechet Reflex Sight Attachment:"
schematicscopeValdayPK120,"[09FF00]Valday PK-120 Reflex Sight[-] Schematic"
schematicscopeValdayPK120Desc,"Reading this allows you to craft the Valday PK-120 Reflex Sight Attachment:"
schematicscopeVOMZPiladP1,"[09FF00]VOMZ Pilad P1x42 Reflex Sight[-] Schematic"
schematicscopeVOMZPiladP1Desc,"Reading this allows you to craft the VOMZ Pilad P1x42 Reflex Sight Attachment:"
schematicscopeVortexRazorAMGUH1,"[09FF00]Vortex Razor AMG UH-1 Reflex Sight[-] Schematic"
schematicscopeVortexRazorAMGUH1Desc,"Reading this allows you to craft the Vortex Razor AMG UH-1 Reflex Sight Attachment:"
schematicscopewalthermrsreflex,"[09FF00]Walther MRS Reflex Sight[-] Schematic"
schematicscopewalthermrsreflexDesc,"Reading this allows you to craft the Walther MRS Reflex Sight Attachment:"
schematicscopeWilcoxBossXeHP,"[09FF00]Wilcox BOSS Xe Reflex Sight[-] Schematic"
schematicscopeWilcoxBossXeHPDesc,"Reading this allows you to craft the Wilcox BOSS Xe Reflex Sight Attachment:"
schematicscopeokp7reflex,"[09FF00]OKP-7 Reflex Sight[-] Schematic"
schematicscopeokp7reflexDesc,"Reading this allows you to craft the OKP-7 Reflex Sight Attachment:"
schematicscopeEOTech553holo,"[09FF00]EOTech 553[-] Schematic"
schematicscopeEOTech553holoDesc,"Reading this allows you to craft the EOTech 553 Attachment:"
schematicscopeFNP90ringreflex,"[004CFF]P90 Ring Reflex Sight[-] Schematic"
schematicscopeFNP90ringreflexDesc,"Reading this allows you to craft the P90 Ring Reflex Sight Attachment:"
schematicscopeElcanSpecterDR,"[004CFF]ELCAN SpecterDR 1x/4x Scope[-] Schematic"
schematicscopeElcanSpecterDRDesc,"Reading this allows you to craft the ELCAN SpecterDR 1x/4x Scope Attachment:"
schematicsmodscopeG36HensoldtCarryHandle3x,"[004CFF]G36 Hensoldt Carry Handle 3x Scope[-] Schematic"
schematicsmodscopeG36HensoldtCarryHandle3x,"Reading this allows you to craft the G36 Hensoldt Carry Handle 3x Scope Attachment:"
schematicscopeKibaArmsPrism,"[09FF00]Primary Arms Compact Prism 2.5x[-] Schematic"
schematicscopeKibaArmsPrismDesc,"Reading this allows you to craft the Primary Arms Compact Prism 2.5x Attachment:"
schematicscopeNPZ1p78,"[09FF00]NPZ 1P78-1 2.8x Scope Dovetail[-] Schematic"
schematicscopeNPZ1p78Desc,"Reading this allows you to craft the Sight Attachment:"
schematicscopeNPZ1p29,"[09FF00]NPZ USP-1 'Tyulpan' 4x Scope Dovetail[-] Schematic"
schematicscopeNPZ1p29Desc,"Reading this allows you to craft the NPZ USP-1 'Tyulpan' 4x Scope Dovetail Attachment:"
schematicscopeBelOMOPSO1M2,"[09FF00]BelOMO PSO-1M2-1 4x24 Scope Dovetail[-] Schematic"
schematicscopeBelOMOPSO1M2Desc,"Reading this allows you to craft the BelOMO PSO-1M2-1 4x24 Scope Dovetail Attachment:"
schematicscopemonstrumcompact,"[09FF00]Monstrum Compact Scope[-] Schematic"
schematicscopemonstrumcompactDesc,"Reading this allows you to craft the Monstrum Compact Scope Attachment:"
schematicscopeSwampFoxPrism,"[09FF00]SwampFox Trihawk Prism 3x30 Scope[-] Schematic"
schematicscopeSwampFoxPrismDesc,"Reading this allows you to craft the SwampFox Trihawk Prism 3x30 Scope Attachment:"
schematicscopeeotechhhshybrid,"[004CFF]EOTech HHS Hybrid Sight[-] Schematic"
schematicscopeeotechhhshybridDesc,"Reading this allows you to craft the EOTech HHS Hybrid Sight Attachment:"
schematicscopeacogta01NSN4x32,"[004CFF]Trijicon ACOG TA01NSN 4x32 Scope[-] Schematic"
schematicscopeacogta01NSN4x32Desc,"Reading this allows you to craft the Trijicon ACOG TA01NSN 4x32 Scope Attachment:"
schematicscopeacogta11D35x,"[004CFF]Trijicon ACOG TA11D 3.5x35 Scope[-] Schematic"
schematicscopeacogta11D35xDesc,"Reading this allows you to craft the Trijicon ACOG TA11D 3.5x35 Scope Attachment:"
schematicscopeLeupoldMark4Hamr,"[004CFF]Leupold Mark 4 HAMR 4x24 Hybrid Scope[-] Schematic"
schematicscopeLeupoldMark4HamrDesc,"Reading this allows you to craft the Leupold Mark 4 HAMR 4x24 Hybrid Scope Attachment:"
schematicscopeSIGBravo4,"[004CFF]SIG Sauer BRAVO4 4x30 Scope[-] Schematic"
schematicscopeSIGBravo4Desc,"Reading this allows you to craft the SIG Sauer BRAVO4 4x30 Scope Attachment:"
schematicscopeValdayPS320,"[004CFF]Valday PS-320 1/6x Scope[-] Schematic"
schematicscopeValdayPS320Desc,"Reading this allows you to craft the Valday PS-320 1/6x Scope Attachment:"
schematicscopeSBPMII18x2430mm,"[004CFF]Schmidt & Bender PM II 1-8x24 Scope[-] Schematic"
schematicscopeSBPMII18x2430mmDesc,"Reading this allows you to craft the Schmidt & Bender PM II 1-8x24 Scope Attachment:"
schematicscopeSBPMII320x5034mm,"[004CFF]Schmid & Bender PM II 3-20x50 Scope[-] Schematic"
schematicscopeSBPMII320x5034mmDesc,"Reading this allows you to craft the Schmid & Bender PM II 3-20x50 Scope Attachment:"
schematicscopeSBPMII525x5634mm,"[004CFF]Schmidt & Bender PM II 5-25x56 Scope[-] Schematic"
schematicscopeSBPMII525x5634mmDesc,"Reading this allows you to craft the Schmidt & Bender PM II 5-25x56 Scope Attachment:"
schematicscopeBFTac3014x2430mm,"[004CFF]Burris Fullfield TAC30 1-4x24 Scope[-] Schematic"
schematicscopeBFTac3014x2430mmDesc,"Reading this allows you to craft the Burris Fullfield TAC30 1-4x24 Scope Attachment:"
schematicscopeEOTVudu16x2430mm,"[004CFF]EOTech Vudu 1-6x24 Scope[-] Schematic"
schematicscopeEOTVudu16x2430mmDesc,"Reading this allows you to craft the EOTech Vudu 1-6x24 Scope Attachment:"
schematicscopeLeupoldMark4LR30mm,"[004CFF]Leupold Mark4 LR 6.5-20x50 Scope[-] Schematic"
schematicscopeLeupoldMark4LR30mmDesc,"Reading this allows you to craft the Leupold Mark4 LR 6.5-20x50 Scope Attachment:"
schematicscopeMarchTactical30mm,"[004CFF]March Tactical 3-24x42 Scope[-] Schematic"
schematicscopeMarchTactical30mmDesc,"Reading this allows you to craft the Sight Attachment:"
schematicscopeSIGTango6T16x2430mm,"[004CFF]SIG Sauer TANGO6T 1-6x24 Scope[-] Schematic"
schematicscopeSIGTango6T16x2430mmDesc,"Reading this allows you to craft the SIG Sauer TANGO6T 1-6x24 Scope Attachment:"
schematicscopeRazorHDGen216x2430mm,"[004CFF]Vortex Razor HD Gen.2 1-6x24 Scope[-] Schematic"
schematicscopeRazorHDGen216x2430mmDesc,"Reading this allows you to craft the Vortex Razor HD Gen.2 1-6x24 Scope Attachment:"
schematicscopeNFATACR735x5634mm,"[004CFF]Nightforce ATACR 7-35x56 Scope[-] Schematic"
schematicscopeNFATACR735x5634mmDesc,"Reading this allows you to craft the Nightforce ATACR 7-35x56 Scope Attachment:"
schematicscopeHensoldtFF416x5634mm,"[004CFF]Hensoldt FF 4-16x56 Scope[-] Schematic"
schematicscopeHensoldtFF416x5634mmDesc,"Reading this allows you to craft the Hensoldt FF 4-16x56 Scope Attachment:"
schematicscopeNCStarADO,"[004CFF]NcSTAR ADO P4 3-9x42 Hybrid Scope[-] Schematic"
schematicscopeNCStarADODesc,"Reading this allows you to craft the NcSTAR ADO P4 3-9x42 Hybrid Scope Attachment:"
schematicscopeKMZ1p69Weaver,"[004CFF]KMZ 1P69 3-10x Scope Weaver[-] Schematic"
schematicscopeKMZ1p69WeaverDesc,"Reading this allows you to craft the KMZ 1P69 3-10x Scope Weaver Attachment:"
schematicscopeKMZ1p69Dovetail,"[004CFF]KMZ 1P69 3-10x Scope Dovetail[-] Schematic"
schematicscopeKMZ1p69DovetailDesc,"Reading this allows you to craft the KMZ 1P69 3-10x Scope Dovetail Attachment:"

schematicsmag_ppsh_zis_std_762x25_71,"PPSh 71-Round Magazine[-] Schematic"
schematicsmag_ppsh_zis_std_762x25_71Desc,"Reading this allows you to craft the PPSh 71-Round Magazine Attachment"
schematicmag_tt_custom_drum_762x25_75,"TT-33 75-Round[-] Schematic"
schematicmag_tt_custom_drum_762x25_75Desc,"Reading this allows you to craft the TT-33 75-Round Attachment"
schematicmag_pm_custom_9x18pm_84,"PM 84-Round Magazine[-] Schematic"
schematicmag_pm_custom_9x18pm_84Desc,"Reading this allows you to craft the PM 84-Round Magazine Attachment"
schematicmag_kedr_custom_9x18pm_75,"KEDR 75-Round Magazine[-] Schematic"
schematicmag_kedr_custom_9x18pm_75Desc,"Reading this allows you to craft the KEDR 75-Round Magazine Attachment"
schematicmag_pp_19_01_f5mfg_kr9_drum_mag_9x19_50,"[004CFF]PP 50-Round Drum Magazine[-] Schematic"
schematicmag_pp_19_01_f5mfg_kr9_drum_mag_9x19_50Desc,"Reading this allows you to craft the PP 50-Round Drum Magazine Attachment"
schematicmag_sr2m_custom_taped_9x21_60,"SR2M 60-Round Magazine[-] Schematic"
schematicmag_sr2m_custom_taped_9x21_60Desc,"Reading this allows you to craft the SR2M 60-Round Magazine Attachment"
schematicmag_uzi_iwi_9x19_50,"[004CFF]Uzi (IWI) 50-Round Magazine[-] Schematic"
schematicmag_uzi_iwi_9x19_50Desc,"Reading this allows you to craft the Uzi(IWI) 50-Round Magazine Attachment"
schematicmag_mp5_x_products_x_5_9x19_50,"[004CFF]MP5(X-Products) 50-Round Magazine[-] Schematic"
schematicmag_mp5_x_products_x_5_9x19_50Desc,"Reading this allows you to craft the MP5(X-Products) 50-Round Magazine Attachment"
schematicmag_uzi_beta_cmag_9x19_100,"[BB00FF]Uzi(beta-CMAG) 100-Round Magazine[-] Schematic"
schematicmag_uzi_beta_cmag_9x19_100Desc,"Reading this allows you to craft the Uzi(beta-CMAG) 100-Round Magazine Attachment"
schematicmag_glock_glock_big_stick_9x19_33,"Glock(Big Stick) 33-Round Magazine[-] Schematic"
schematicmag_glock_glock_big_stick_9x19_33Desc,"Reading this allows you to craft the Glock(Big Stick) 33-Round Magazine Attachment"
schematicmag_glock_sgmt_glock_drum_50_9x19_50,"[004CFF]Glock(SGMT) 50-Round Drum Magazine[-] Schematic"
schematicmag_glock_sgmt_glock_drum_50_9x19_50Desc,"Reading this allows you to craft the Glock(SGMT) 50-Round Drum Magazine Attachment"
schematicmag_glock_beta_cmag_9x19_100,"[BB00FF]Glock(Beta Cmag) 100-Round Magazine[-] Schematic"
schematicmag_glock_beta_cmag_9x19_100Desc,"Reading this allows you to craft the Glock(Beta Cmag) 100-Round Magazine Attachment"
schematicmag_mpx_tti_sig_mag_w_base_pad_9x19_41,"MPX TTI SIG(w_Base) 41_Round Magazine[-] Schematic"
schematicmag_mpx_tti_sig_mag_w_base_pad_9x19_41Desc,"Reading this allows you to craft the MPX TTI SIG(w_Base) 41_Round Magazine Attachment"
schematicmag_mpx_f5_mpx_drum_9x19_50,"[004CFF]MPX(F5) 50-Round Magazine[-] Schematic"
schematicmag_mpx_f5_mpx_drum_9x19_50Desc,"Reading this allows you to craft the MPX(F5) 50-Round Magazine Attachment"
schematicmag_ump45_omnitech_casket_45acp_50,"[004CFF]UMP5 Omnitech Casket(45ACP) 50-Round Magazine[-] Schematic"
schematicmag_ump45_omnitech_casket_45acp_50Desc,"Reading this allows you to craft the UMP5 Omnitech Casket(45ACP) 50-Round Magazine Attachment"
schematicmag_ump45_custom_cmag_45acp_100,"[BB00FF]UMP45(45ACP) 100-Round Magazine[-] Schematic"
schematicmag_ump45_custom_cmag_45acp_100Desc,"Reading this allows you to craft the UMP45(45ACP) 100-Round Magazine Attachment"
schematicmag_thompson_m1921a_drum_45acp_100,"[BB00FF]Thompson 100-Round Drum Magazine[-] Schematic"
schematicmag_thompson_m1921a_drum_45acp_100Desc,"Reading this allows you to craft the Thompson 100-Round Drum Magazine Attachment"
schematicmag_kriss_vector_omnitech_v50_45acp_50,"[004CFF]Kriss Vector(Omitech) 50-Roound Magazine[-] Schematic"
schematicmag_kriss_vector_omnitech_v50_45acp_50Desc,"Reading this allows you to craft the Kriss Vector(Omitech) 50-Roound Magazine Attachment"
schematicmag_glock_beta_cmag_45acp_100,"[BB00FF]Glock(CMAG) 100-Round Magazine[-] Schematic"
schematicmag_glock_beta_cmag_45acp_100Desc,"Reading this allows you to craft the Glock(CMAG) 100-Round Magazine Attachment"
schematicmag_mp7_hk_std_46x30_40,"MP7 40-Round Magazine[-] Schematic"
schematicmag_mp7_hk_std_46x30_40Desc,"Reading this allows you to craft the MP7 40-Round Magazine Attachment"
schematicmag_mp7_custom_box_46x30_90,"MP7 90-Round Magazine[-] Schematic"
schematicmag_mp7_custom_box_46x30_90Desc,"Reading this allows you to craft the MP7 90-Round Magazine Attachment"
schematicmag_p90_custom_zaku_drum_57x28_100,"[BB00FF]P90 100-Round Magazine[-] Schematic"
schematicmag_p90_custom_zaku_drum_57x28_100Desc,"Reading this allows you to craft the P90 100-Round Magazine Attachment"
schematicmag_p90_custom_zaku_drum_57x28_135,"[BB00FF]P90 135-Round Magazine[-] Schematic"
schematicmag_p90_custom_zaku_drum_57x28_135Desc,"Reading this allows you to craft the P90 135-Round Magazine Attachment"
schematicmag_p90_custom_zaku_drum_57x28_200,"[FFD700]P90 200-Round Magazine[-] Schematic"
schematicmag_p90_custom_zaku_drum_57x28_200Desc,"Reading this allows you to craft the P90 200-Round Magazine Attachment"
schematicmag_ak74_izhmash_6L18_545x39_45,"AK74 45-Round Magazine[-] Schematic"
schematicmag_ak74_izhmash_6L18_545x39_45Desc,"Reading this allows you to craft the AK74 45-Round Magazine Attachment"
schematicmag_ak74_izhmash_6L31_545x39_60,"AK74 60-Round Magazine[-] Schematic"
schematicmag_ak74_izhmash_6L31_545x39_60Desc,"Reading this allows you to craft the AK74 60-Round Magazine Attachment"
schematicmag_ak_izhmash_rpk16_drum_545x39_95,"AK74 95-Round Magazine[-] Schematic"
schematicmag_ak_izhmash_rpk16_drum_545x39_95Desc,"Reading this allows you to craft the AK74 95-Round Magazine Attachment"
schematicmag_sks_promag_aalvx35_762x39_35,"SKS(Promag) 35-Round Magazine[-] Schematic"
schematicmag_sks_promag_aalvx35_762x39_35Desc,"Reading this allows you to craft the SKS(Promag) 35-Round Magazine Attachment"
schematicmag_sks_kci_drum_762x39_75,"SKS(KCI) 75-Round Drum Magazine[-] Schematic"
schematicmag_sks_kci_drum_762x39_75Desc,"Reading this allows you to craft the SKS(KCI) 75-Round Drum Magazine Attachment"
schematicmag_ak_izhmash_rpk_std_61_sector_762x39_40,"AK 40-Round Magazine[-] Schematic"
schematicmag_ak_izhmash_rpk_std_61_sector_762x39_40Desc,"Reading this allows you to craft the AK 40-Round Magazine Attachment"
schematicmag_ak_x_products_x_47_drum_762x39_50,"[004CFF]AK 50-Round Magazine[-] Schematic"
schematicmag_ak_x_products_x_47_drum_762x39_50Desc,"Reading this allows you to craft the AK 50-Round Magazine Attachment"
schematicmag_ak_molot_rpk_drum_762x39_75,"AK 75-Round Magazine[-] Schematic"
schematicmag_ak_molot_rpk_drum_762x39_75Desc,"Reading this allows you to craft the AK 75-Round Magazine Attachment"
schematicmag_ak_steel_drum_762x39_100,"[BB00FF]AK 100-Round Drum Magazine[-] Schematic"
schematicmag_ak_steel_drum_762x39_100Desc,"Reading this allows you to craft the AK 100-Round Drum Magazine Attachment"
schematicmag_rpd_custom_box_762x39_200,"[FFD700]RPD 200-Round Magazine[-] Schematic"
schematicmag_rpd_custom_box_762x39_200Desc,"Reading this allows you to craft the RPD 200-Round Magazine Attachment"
schematicmag_ar10_xmag_762x51_35,"AR10(XMAG) 35-Round Magazine[-] Schematic"
schematicmag_ar10_xmag_762x51_35Desc,"Reading this allows you to craft the AR10(XMAG) 35-Round Magazine Attachment"
schematicmag_fal_ds_arms_fal_sa58_762x51_30,"Fal 30-Round Magazine[-] Schematic"
schematicmag_fal_ds_arms_fal_sa58_762x51_30Desc,"Reading this allows you to craft the Fal 30-Round Magazine Attachment"
schematicmag_fal_x_products_x_fal_762x51_50,"[004CFF]Fal 50-Round Magazine[-] Schematic"
schematicmag_fal_x_products_x_fal_762x51_50Desc,"Reading this allows you to craft the Fal 50-Round Magazine Attachment"
schematicmag_m14_x_products_drum_magazine_m14_762x51_50,"[004CFF]M14 50-Round Drum Magazine[-] Schematic"
schematicmag_m14_x_products_drum_magazine_m14_762x51_50Desc,"Reading this allows you to craft the M14 50-Round Drum Magazine Attachment"
schematicmag_ar10_x_products_x_25_drum_762x51_50,"[004CFF]AR10 50-Round Drum Magazine[-] Schematic"
schematicmag_ar10_x_products_x_25_drum_762x51_50Desc,"Reading this allows you to craft the AR10 50-Round Drum Magazine Attachment"
schematicmag_mk17_scar_h_cmag_100,"[BB00FF]MK17 100-Round Magazine[-] Schematic"
schematicmag_mk17_scar_h_cmag_100Desc,"Reading this allows you to craft the MK17 100-Round Magazine Attachment"
schematicmag_m14_beta_cmag_762x51_100,"[BB00FF]M14 100-Round Magazine[-] Schematic"
schematicmag_m14_beta_cmag_762x51_100Desc,"Reading this allows you to craft the M14 100-Round Magazine Attachment"
schematicmag_m60_custom_welded_tribox_762x51_250,"[FFD700]M60 250-Round Magazine[-] Schematic"
schematicmag_m60_custom_welded_tribox_762x51_250Desc,"Reading this allows you to craft the M60 250-Round Magazine Attachment"
schematicmag_svd_izhmash_svd_std_762x54_20,"SVD 20-Round Magazine[-] Schematic"
schematicmag_svd_izhmash_svd_std_762x54_20Desc,"Reading this allows you to craft the SVD 20-Round Magazine Attachment"
schematicmag_svd_makeshift_drum_762x54R_55,"[004CFF]SVD(MakeShift) 55-Round Drum Magazine[-] Schematic"
schematicmag_svd_makeshift_drum_762x54R_55Desc,"Reading this allows you to craft the SVD(MakeShift) 55-Round Drum Magazine Attachment"
schematicmag_pk_custom_box_762x54r_200,"[FFD700]PK 200-Round Magazine[-] Schematic"
schematicmag_pk_custom_box_762x54r_200Desc,"Reading this allows you to craft the PK 200-Round Magazine Attachment"
schematicmag_aug_steyr_std_556x45_42,"Aug(Streyr) 42-Round Magazine[-] Schematic"
schematicmag_aug_steyr_std_556x45_42Desc,"Reading this allows you to craft the Aug(Streyr) 42-Round Magazine Attachment"
schematicmag_aug_magpul_pmag_d_60_556x45_60,"Aug(Magpul) 60-Round Magazine[-] Schematic"
schematicmag_aug_magpul_pmag_d_60_556x45_60Desc,"Reading this allows you to craft the Aug(Magpul) 60-Round Magazine Attachment"
schematicmag_stanag_magpul_pmag_gen_m3_556x45_40,"Stanag(Magpul) 40-Round Magazine[-] Schematic"
schematicmag_stanag_magpul_pmag_gen_m3_556x45_40Desc,"Reading this allows you to craft the Stanag(Magpul) 40-Round Magazine Attachment"
schematicmag_stanag_magpul_pmag_d_60_556x45_60,"Stanag(Magpul) 60-Round Magazine[-] Schematic"
schematicmag_stanag_magpul_pmag_d_60_556x45_60Desc,"Reading this allows you to craft the Stanag(Magpul) 60-Round Magazine Attachment"
schematicmag_stanag_surefire_mag5_556x45_60,"Stanag(SureFire) 60-Round Magazine[-] Schematic"
schematicmag_stanag_surefire_mag5_556x45_60Desc,"Reading this allows you to craft the Stanag(SureFire) 60-Round Magazine Attachment"
schematicmag_stanag_surefire_mag5_556x45_100,"[BB00FF]Stanag(SureFire) 100-Round Magazine[-] Schematic"
schematicmag_stanag_surefire_mag5_556x45_100Desc,"Reading this allows you to craft the Stanag(SureFire) 100-Round Magazine Attachment"
schematicmag_ak_molot_mag_223_556x45_45,"AK(Molot) 45-Round Magazine[-] Schematic"
schematicmag_ak_molot_mag_223_556x45_45Desc,"Reading this allows you to craft the AK(Molot) 45-Round Magazine Attachment"
schematicmag_vss_tochmash_vss_val_9x39_30,"VSS(TochMash) 30-Round Magazine[-] Schematic"
schematicmag_vss_tochmash_vss_val_9x39_30Desc,"Reading this allows you to craft the VSS(TochMash) 30-Round Magazine Attachment"
schematicmag_vss_tochmash_vss_val_9x39_45,"VSS(TochMash) 45-Round Magazine[-] Schematic"
schematicmag_vss_tochmash_vss_val_9x39_45Desc,"Reading this allows you to craft the VSS(TochMash) 45-Round Magazine Attachment"
schematicmag_ash12_ckib_127x55_40,"ASH12 40-Round Magazine[-] Schematic"
schematicmag_ash12_ckib_127x55_40Desc,"Reading this allows you to craft the ASH12 40-Round Magazine Attachment"
schematicmag_ash12_ckib_127x55_60,"ASH12 60-Round Magazine[-] Schematic"
schematicmag_ash12_ckib_127x55_60Desc,"Reading this allows you to craft the ASH12 60-Round Magazine Attachment"
schematicmag_sword_mk18_pmag_338lm_20,"Sword 20-Round Magazine[-] Schematic"
schematicmag_sword_mk18_pmag_338lm_20Desc,"Reading this allows you to craft the Sword 20-Round Magazine Attachment"
schematicmag_870_remington_magazine_extension_12g_10,"Remington(870) 10-Round Extension[-] Schematic"
schematicmag_870_remington_magazine_extension_12g_10Desc,"Reading this allows you to craft the Remington(870) 10-Round Extension Attachment"
schematicmag_m3_benelli_std_12g_7,"Benelli(M3) 7-Round Magazine[-] Schematic"
schematicmag_m3_benelli_std_12g_7Desc,"Reading this allows you to craft the Benelli(M3) 7-Round Magazine Attachment"
schematicmag_m3_tonisystem_magazine_extension_12g_13,"M3(ToniSystem) 13-Round Magazine[-] Schematic"
schematicmag_m3_tonisystem_magazine_extension_12g_13Desc,"Reading this allows you to craft the M3(ToniSystem) 13-Round Magazine Attachment"
schematicmag_mr153_izhmeh_12g_8,"MR153 8-Round Magazine[-] Schematic"
schematicmag_mr153_izhmeh_12g_8Desc,"Reading this allows you to craft the MR153 8-Round Magazine Attachment"
schematicmag_saiga12_maxrounds_powermag_20_12x76_20,"Saiga 20-Round Magazine[-] Schematic"
schematicmag_saiga12_maxrounds_powermag_20_12x76_20Desc,"Reading this allows you to craft the Saiga 20-Round Magazine Attachment"
schematicmag_aa12_mps_aa12_drum_mag_12g_20,"AA12 20-Round Magazine[-] Schematic"
schematicmag_aa12_mps_aa12_drum_mag_12g_20Desc,"Reading this allows you to craft the AA12 20-Round Magazine Attachment"

schematicsilencer_tt_custom_noname_762x25tt,"TT Custom Silencer[-] Schematic"
schematicsilencer_tt_custom_noname_762x25ttDesc,"Reading this allows you to craft the TT Custom Silencer Attachment"
schematicsilencer_stechkin_aps_std_9x18pm,"Stechkin Silencer[-] Schematic"
schematicsilencer_stechkin_aps_std_9x18pmDesc,"Reading this allows you to craft the Stechkin Silencer Attachment"
schematicsilencer_pp9_klin_custom_9x18pm,"PP9 Klin Custom Silencer[-] Schematic"
schematicsilencer_pp9_klin_custom_9x18pmDesc,"Reading this allows you to craft the PP9 Klin Custom Silencer Attachment"
schematicsilencer_mount_silencerco_hybrid_46_multi,"Silencerco Hybrid Multi Silencer[-] Schematic"
schematicsilencer_mount_silencerco_hybrid_46_multiDesc,"Reading this allows you to craft the Silencerco Hybrid Multi Silencer Attachment"
schematicsilencer_all_silencerco_osprey_9_9x19,"Silencerco Osprey Silencer[-] Schematic"
schematicsilencer_all_silencerco_osprey_9_9x19Desc,"Reading this allows you to craft the Silencerco Osprey Silencer Attachment"
schematicsilencer_all_sig_srd_9_9x19,"Sig Silencer[-] Schematic"
schematicsilencer_all_sig_srd_9_9x19Desc,"Reading this allows you to craft the Silencer Attachment"
schematicsilencer_uzi_pro_smg_custom_9x19," Silencer[-] Schematic"
schematicsilencer_uzi_pro_smg_custom_9x19Desc,"Reading this allows you to craft the Sig Silencer Attachment"
schematicsilencer_glock_fischer_development_fd917_9x19,"Glock Fischer Silencer[-] Schematic"
schematicsilencer_glock_fischer_development_fd917_9x19Desc,"Reading this allows you to craft the Glock Fischer Silencer Attachment"
schematicsilencer_mpx_ronin_12_inch_supressor_9x19,"MPX Ronin Silencer[-] Schematic"
schematicsilencer_mpx_ronin_12_inch_supressor_9x19Desc,"Reading this allows you to craft the MPX Ronin Silencer Attachment"
schematicsilencer_sr1mp_tochmash_sr1mp_std_9x21,"SR1MP Tochmash Silencer[-] Schematic"
schematicsilencer_sr1mp_tochmash_sr1mp_std_9x21Desc,"Reading this allows you to craft the SR1MP Tochmash Silencer Attachment"
schematicsilencer_sr2m_tochmash_suppressor_9x21,"SR2 Tochmash Silencer[-] Schematic"
